ID,lattitude,longitude,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,PI,RUCC,bachelor_percentage,GDP_per,eld_proportion,marriage_rate,Precipitation,Temperature,trate,race
153,29.6748,-82.3577,Alachua County,Not Hispanic or Latino,2018,0.24721838,3182.71,29.13,38.38,43622,2,45.2,46.13786065,0.093999647,6.075024109,66.46,70.7,37.39,0
154,29.6748,-82.3577,Alachua County,Hispanic or Latino,2018,0.323456256,3264.62,29.58,38.7,43622,2,45.2,46.13786065,0.093999647,6.075024109,66.46,70.7,38.55,1
155,29.6748,-82.3577,Alachua County,Hispanic or Latino,2019,0.319006449,3267.22,29.93,38.7,45870,2,45.2,47.08910806,0.097633642,5.849562896,52.82,71.9,37.78,1
156,29.6748,-82.3577,Alachua County,Not Hispanic or Latino,2019,0.246473522,3191.67,29.48,38.52,45870,2,45.2,47.08910806,0.097633642,5.849562896,52.82,71.9,37.57,0
157,29.6748,-82.3577,Alachua County,Not Hispanic or Latino,2020,0.24623429,3195.79,29.32,38.47,48858,2,45.2,46.95514474,0.101540323,4.69091757,53.55,71.7,38.17,0
158,29.6748,-82.3577,Alachua County,Hispanic or Latino,2020,0.317433589,3221.76,29.67,38.6,48858,2,45.2,46.95514474,0.101540323,4.69091757,53.55,71.7,38.69,1
159,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2003,0.212238245,3290.53,27.03,38.55,27930,3,19.2,35.91482181,0.204530583,6.858536582,63.65,58.4,36.04,0
160,36.0437,-79.3994,Alamance County,Hispanic or Latino,2003,0.248495421,3268.65,24.61,38.79,27930,3,19.2,35.91482181,0.204530583,6.858536582,63.65,58.4,13.09,1
161,36.0437,-79.3994,Alamance County,Hispanic or Latino,2004,0.247206704,3299.14,25.38,38.98,28223,3,19.2,37.38794062,0.20478277,6.765853655,44.82,59.2,11.73,1
162,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2004,0.211252561,3258.54,27.2,38.42,28223,3,19.2,37.38794062,0.20478277,6.765853655,44.82,59.2,37.01,0
163,36.0437,-79.3994,Alamance County,Hispanic or Latino,2005,0.245467984,3252.98,25.32,38.73,29049,3,19.2,37.3845425,0.205468341,6.765853655,NA,NA,11.14,1
164,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2005,0.209611096,3267.44,26.94,38.47,29049,3,19.2,37.3845425,0.205468341,6.765853655,NA,NA,36.94,0
165,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2006,0.207063706,3285.98,26.84,38.62,31126,3,19.2,37.9852752,0.208536568,6.765853655,NA,NA,36.6,0
166,36.0437,-79.3994,Alamance County,Hispanic or Latino,2006,0.244352437,3378.24,25.47,39.19,31126,3,19.2,37.9852752,0.208536568,6.765853655,NA,NA,10.66,1
167,36.0437,-79.3994,Alamance County,Hispanic or Latino,2007,0.244658998,3328.47,25.57,39.08,32509,3,19.2,36.56756178,0.207985516,6.487804881,32.17,60.5,13.19,1
168,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2007,0.206044209,3239.98,26.86,38.45,32509,3,19.2,36.56756178,0.207985516,6.487804881,32.17,60.5,35.99,0
169,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2008,0.203910593,3224.91,26.58,38.6,33102,3,19.2,35.33481829,0.205789958,6.395121954,46.18,58.9,36.02,0
170,36.0437,-79.3994,Alamance County,Hispanic or Latino,2008,0.246402994,3293.87,26.46,38.69,33102,3,19.2,35.33481829,0.205789958,6.395121954,46.18,58.9,16.6,1
171,36.0437,-79.3994,Alamance County,Hispanic or Latino,2009,0.246978618,3282.04,26.65,38.67,31678,3,21.8,32.22983715,0.205329634,6.117073172,46.27,58.6,20.3,1
172,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2009,0.201936945,3230.82,26.89,38.58,31678,3,21.8,32.22983715,0.205329634,6.117073172,46.27,58.6,36.85,0
173,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2010,0.200800048,3229.02,27.12,38.54,32118,3,21.8,33.26002607,0.205305331,5.128001535,40.86,59.2,36.9,0
174,36.0437,-79.3994,Alamance County,Hispanic or Latino,2010,0.245507543,3337.56,26.56,39.06,32118,3,21.8,33.26002607,0.205305331,5.128001535,40.86,59.2,22.81,1
175,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2011,0.198460802,3249.32,26.81,38.59,33212,3,21.8,34.02509294,0.1041093,5.195179673,40.56,60.2,37.97,0
176,36.0437,-79.3994,Alamance County,Hispanic or Latino,2011,0.240717468,3309.06,26.78,38.94,33212,3,21.8,34.02509294,0.1041093,5.195179673,40.56,60.2,26.95,1
177,36.0437,-79.3994,Alamance County,Hispanic or Latino,2012,0.237440359,3296.55,27.33,38.72,34207,3,21.8,33.50083818,0.105224213,5.074912253,40.5,60.4,26.24,1
178,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2012,0.196789244,3276.84,27.23,38.71,34207,3,21.8,33.50083818,0.105224213,5.074912253,40.5,60.4,37.52,0
179,36.0437,-79.3994,Alamance County,Hispanic or Latino,2013,0.232944909,3269.05,27.32,38.86,34517,3,21.8,34.7036967,0.107900247,4.978881636,48.75,58.1,28.15,1
180,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2013,0.195254925,3235.37,27.45,38.63,34517,3,21.8,34.7036967,0.107900247,4.978881636,48.75,58.1,37.14,0
181,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2014,0.193276022,3215.34,27.46,38.39,35865,3,21.8,35.08536467,0.109766615,5.25408551,38.59,57.9,37.32,0
182,36.0437,-79.3994,Alamance County,Hispanic or Latino,2014,0.235234917,3257.68,27.53,38.57,35865,3,21.8,35.08536467,0.109766615,5.25408551,38.59,57.9,28.83,1
183,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2015,0.193190261,3245.07,27.82,38.54,36600,3,21.8,34.59147962,0.111464948,5.288053174,50.61,59.8,37.5,0
184,36.0437,-79.3994,Alamance County,Hispanic or Latino,2015,0.234186555,3244.89,27.28,38.96,36600,3,21.8,34.59147962,0.111464948,5.288053174,50.61,59.8,28.39,1
185,36.0437,-79.3994,Alamance County,Hispanic or Latino,2016,0.232946335,3238.04,27.89,38.6,37310,3,26.3,35.49641639,0.112664222,5.232009989,39.76,60.5,28.15,1
186,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2016,0.191635809,3240.09,27.97,38.65,37310,3,26.3,35.49641639,0.112664222,5.232009989,39.76,60.5,37.14,0
187,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2017,0.189865815,3239.02,28.07,38.7,38208,3,26.3,34.39378141,0.115965527,4.979388919,37.2,60.3,36.9,0
188,36.0437,-79.3994,Alamance County,Hispanic or Latino,2017,0.234690944,3309.45,27.72,38.9,38208,3,26.3,34.39378141,0.115965527,4.979388919,37.2,60.3,27.41,1
189,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2018,0.194456902,3246.05,28.45,38.6,39582,3,26.3,33.98905869,0.11904412,4.601319764,66.44,59.6,36.98,0
190,36.0437,-79.3994,Alamance County,Hispanic or Latino,2018,0.235406298,3309.03,27.98,38.68,39582,3,26.3,33.98905869,0.11904412,4.601319764,66.44,59.6,28.37,1
191,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2019,0.195733449,3216.58,28.41,38.5,41493,3,26.3,34.31341132,0.120727137,4.372134226,45.29,60.6,37.65,0
192,36.0437,-79.3994,Alamance County,Hispanic or Latino,2019,0.234658834,3297.5,28.09,38.89,41493,3,26.3,34.31341132,0.120727137,4.372134226,45.29,60.6,29.96,1
193,36.0437,-79.3994,Alamance County,Not Hispanic or Latino,2020,0.196176176,3217.58,28.37,38.47,44418,3,26.3,32.82451691,0.121887062,3.817591064,59.79,60,38.1,0
194,36.0437,-79.3994,Alamance County,Hispanic or Latino,2020,0.235296709,3236.3,28.04,38.56,44418,3,26.3,32.82451691,0.121887062,3.817591064,59.79,60,29.44,1
195,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2003,0.225990652,3299.44,30.35,38.85,40084,1,34.9,58.98239331,0.149080949,4.943103449,16.43,59.7,34.92,0
196,37.6469,-121.8888,Alameda County,Hispanic or Latino,2003,0.244900258,3386.19,26.84,38.98,40084,1,34.9,58.98239331,0.149080949,4.943103449,16.43,59.7,25.78,1
197,37.6469,-121.8888,Alameda County,Hispanic or Latino,2004,0.244724284,3396.53,26.9,39.01,41584,1,34.9,60.01150775,0.149607013,5.186206897,18.35,59.6,26.07,1
198,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2004,0.223814332,3296.72,30.46,38.82,41584,1,34.9,60.01150775,0.149607013,5.186206897,18.35,59.6,35.28,0
199,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2005,0.221305983,3288.38,30.49,38.77,43125,1,34.9,61.41428675,0.151194725,5.186206897,24.52,59.4,35.43,0
200,37.6469,-121.8888,Alameda County,Hispanic or Latino,2005,0.244516908,3377.29,27.08,38.92,43125,1,34.9,61.41428675,0.151194725,5.186206897,24.52,59.4,25.49,1
201,37.6469,-121.8888,Alameda County,Hispanic or Latino,2006,0.244515535,3376.45,27.04,38.88,46390,1,34.9,63.08366309,0.150931405,5.105172416,21.35,59,25.34,1
202,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2006,0.219723625,3278.33,30.56,38.71,46390,1,34.9,63.08366309,0.150931405,5.105172416,21.35,59,35.4,0
203,37.6469,-121.8888,Alameda County,Hispanic or Latino,2007,0.24384424,3370.24,27.12,38.93,48053,1,34.9,63.43487908,0.151720632,5.02413793,11.57,58.9,25.36,1
204,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2007,0.217821834,3287.88,30.54,38.77,48053,1,34.9,63.43487908,0.151720632,5.02413793,11.57,58.9,35.23,0
205,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2008,0.216502602,3271.73,30.64,38.75,48524,1,34.9,62.71487157,0.150987539,5.429310346,14.18,59.1,35.52,0
206,37.6469,-121.8888,Alameda County,Hispanic or Latino,2008,0.243895653,3382.13,27.33,38.94,48524,1,34.9,62.71487157,0.150987539,5.429310346,14.18,59.1,27.09,1
207,37.6469,-121.8888,Alameda County,Hispanic or Latino,2009,0.243812067,3380.8,27.49,38.87,45854,1,41.1,58.94504247,0.151673063,4.7,17.32,59,28.82,1
208,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2009,0.214580138,3273.17,30.67,38.79,45854,1,41.1,58.94504247,0.151673063,4.7,17.32,59,35.94,0
209,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2010,0.212864689,3276.17,30.86,38.78,47564,1,41.1,60.49978381,0.152400463,4.329024394,23.17,58.3,36.53,0
210,37.6469,-121.8888,Alameda County,Hispanic or Latino,2010,0.242970499,3364.49,27.6,38.84,47564,1,41.1,60.49978381,0.152400463,4.329024394,23.17,58.3,30.56,1
211,37.6469,-121.8888,Alameda County,Hispanic or Latino,2011,0.240110941,3359.75,27.88,38.8,50493,1,41.1,61.60594502,0.078225535,4.321224695,14.53,57.9,31.85,1
212,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2011,0.210658374,3265.33,31.02,38.77,50493,1,41.1,61.60594502,0.078225535,4.321224695,14.53,57.9,36.99,0
213,37.6469,-121.8888,Alameda County,Hispanic or Latino,2012,0.238878162,3350.62,28.29,38.76,52553,1,41.1,62.54485519,0.079311879,4.417975834,20.78,59.3,32.02,1
214,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2012,0.211284737,3277.69,31.14,38.8,52553,1,41.1,62.54485519,0.079311879,4.417975834,20.78,59.3,36.8,0
215,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2013,0.211081479,3263.98,31.34,38.83,54477,1,41.1,63.5052477,0.080831342,4.715795975,5.08,59.5,36.79,0
216,37.6469,-121.8888,Alameda County,Hispanic or Latino,2013,0.238914323,3348.81,28.55,38.87,54477,1,41.1,63.5052477,0.080831342,4.715795975,5.08,59.5,32.8,1
217,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2014,0.211562638,3271.33,31.49,38.81,57727,1,41.1,64.78839297,0.082468718,4.567463304,19.88,62,36.99,0
218,37.6469,-121.8888,Alameda County,Hispanic or Latino,2014,0.238628306,3351.03,28.69,38.82,57727,1,41.1,64.78839297,0.082468718,4.567463304,19.88,62,32.94,1
219,37.6469,-121.8888,Alameda County,Hispanic or Latino,2015,0.236708409,3357.35,28.91,38.86,62362,1,41.1,68.06358086,0.084030111,4.347307385,10.39,61,33.4,1
220,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2015,0.211303856,3264.16,31.65,38.81,62362,1,41.1,68.06358086,0.084030111,4.347307385,10.39,61,37.4,0
221,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2016,0.211728204,3268.77,31.94,38.85,65989,1,49.6,69.10720505,0.085616334,4.483235881,22.55,60.4,37.24,0
222,37.6469,-121.8888,Alameda County,Hispanic or Latino,2016,0.235679329,3349.44,29.07,38.79,65989,1,49.6,69.10720505,0.085616334,4.483235881,22.55,60.4,33.74,1
223,37.6469,-121.8888,Alameda County,Hispanic or Latino,2017,0.234400758,3319.49,29.33,38.69,69857,1,49.6,72.15871308,0.088927255,4.302017969,24.97,60.5,34.2,1
224,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2017,0.211211476,3259.85,32.22,38.79,69857,1,49.6,72.15871308,0.088927255,4.302017969,24.97,60.5,37.55,0
225,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2018,0.211306526,3262.09,32.38,38.77,74729,1,49.6,74.53700513,0.092346538,4.074798459,16.57,59.8,37.75,0
226,37.6469,-121.8888,Alameda County,Hispanic or Latino,2018,0.233873043,3333.17,29.5,38.73,74729,1,49.6,74.53700513,0.092346538,4.074798459,16.57,59.8,34.57,1
227,37.6469,-121.8888,Alameda County,Hispanic or Latino,2019,0.234313975,3332.76,29.54,38.73,80623,1,49.6,75.71339305,0.095673457,3.855328984,22.29,59.7,34.8,1
228,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2019,0.210908483,3251.22,32.5,38.75,80623,1,49.6,75.71339305,0.095673457,3.855328984,22.29,59.7,37.71,0
229,37.6469,-121.8888,Alameda County,Not Hispanic or Latino,2020,0.209352113,3246.7,32.63,38.79,88841,1,49.6,72.94901559,0.098351007,2.162039361,8.42,61.7,38.25,0
230,37.6469,-121.8888,Alameda County,Hispanic or Latino,2020,0.235242773,3322.67,29.38,38.73,88841,1,49.6,72.94901559,0.098351007,2.162039361,8.42,61.7,35,1
231,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2003,0.2204988,3311.75,28.92,38.77,36420,2,33.3,80.13399538,0.21415215,5.746478874,NA,NA,37.14,0
232,42.6002,-73.9736,Albany County,Hispanic or Latino,2003,0.286608033,3294.63,26.26,38.84,36420,2,33.3,80.13399538,0.21415215,5.746478874,NA,NA,34.75,1
233,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2004,0.219419842,3318.55,29.26,38.78,37470,2,33.3,80.96285572,0.210773299,5.746478874,NA,NA,37.69,0
234,42.6002,-73.9736,Albany County,Hispanic or Latino,2004,0.286387794,3264.2,25.28,38.9,37470,2,33.3,80.96285572,0.210773299,5.746478874,NA,NA,32.46,1
235,42.6002,-73.9736,Albany County,Hispanic or Latino,2005,0.28576057,3208.32,26.52,38.49,38112,2,33.3,81.06321192,0.209266458,5.746478874,NA,NA,32,1
236,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2005,0.218413125,3334.09,28.98,38.83,38112,2,33.3,81.06321192,0.209266458,5.746478874,NA,NA,37.18,0
237,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2006,0.217140207,3303.15,28.97,38.69,39704,2,33.3,80.26735132,0.206324405,5.830985916,NA,NA,37.79,0
238,42.6002,-73.9736,Albany County,Hispanic or Latino,2006,0.284056626,3205.86,25.75,38.6,39704,2,33.3,80.26735132,0.206324405,5.830985916,NA,NA,31,1
239,42.6002,-73.9736,Albany County,Hispanic or Latino,2007,0.279627561,3177.55,25.74,38.47,41169,2,33.3,80.42354323,0.204279631,5.746478874,NA,NA,29.68,1
240,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2007,0.215430065,3304.4,29,38.73,41169,2,33.3,80.42354323,0.204279631,5.746478874,NA,NA,37.58,0
241,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2008,0.21343673,3304,29.05,38.7,43511,2,33.3,81.76287536,0.202575237,5.57746479,NA,NA,37.85,0
242,42.6002,-73.9736,Albany County,Hispanic or Latino,2008,0.277948645,3201.23,26.52,38.67,43511,2,33.3,81.76287536,0.202575237,5.57746479,NA,NA,29.89,1
243,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2009,0.211358881,3307.15,28.81,38.69,44014,2,38.2,84.65947239,0.200372129,5.492957748,NA,NA,37.69,0
244,42.6002,-73.9736,Albany County,Hispanic or Latino,2009,0.274224409,3219.9,26.01,38.53,44014,2,38.2,84.65947239,0.200372129,5.492957748,NA,NA,31.5,1
245,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2010,0.209331909,3323.38,29.18,38.81,46273,2,38.2,84.44679228,0.199510855,4.441098736,NA,NA,37.94,0
246,42.6002,-73.9736,Albany County,Hispanic or Latino,2010,0.275055306,3185.9,26.96,38.3,46273,2,38.2,84.44679228,0.199510855,4.441098736,NA,NA,32.48,1
247,42.6002,-73.9736,Albany County,Hispanic or Latino,2011,0.274552291,3203.68,26.39,38.79,47895,2,38.2,84.80713287,0.100343654,4.716242044,NA,NA,33.42,1
248,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2011,0.209709804,3295.8,29.14,38.6,47895,2,38.2,84.80713287,0.100343654,4.716242044,NA,NA,37.74,0
249,42.6002,-73.9736,Albany County,Hispanic or Latino,2012,0.27704113,3266.58,27.28,38.73,49421,2,38.2,85.42390858,0.100421171,4.776080508,NA,NA,32.1,1
250,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2012,0.209866339,3295,29.15,38.7,49421,2,38.2,85.42390858,0.100421171,4.776080508,NA,NA,37.85,0
251,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2013,0.210792411,3290.73,29.43,38.61,49771,2,38.2,86.61770054,0.102071451,4.69016032,NA,NA,37.84,0
252,42.6002,-73.9736,Albany County,Hispanic or Latino,2013,0.278353551,3235.95,27.45,38.67,49771,2,38.2,86.61770054,0.102071451,4.69016032,NA,NA,33.38,1
253,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2014,0.211150195,3313.12,29.67,38.72,52358,2,38.2,88.59254356,0.10317908,4.541070534,NA,NA,37.74,0
254,42.6002,-73.9736,Albany County,Hispanic or Latino,2014,0.270860514,3317.54,27.52,38.93,52358,2,38.2,88.59254356,0.10317908,4.541070534,NA,NA,34.58,1
255,42.6002,-73.9736,Albany County,Hispanic or Latino,2015,0.271254394,3220.73,28.12,38.46,54106,2,38.2,89.96781406,0.104050175,4.803016775,NA,NA,33.79,1
256,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2015,0.211678281,3323.84,29.87,38.89,54106,2,38.2,89.96781406,0.104050175,4.803016775,NA,NA,37.88,0
257,42.6002,-73.9736,Albany County,Hispanic or Latino,2016,0.272273106,3265.57,28.54,38.55,53936,2,44.3,91.75819212,0.105342399,5.069072206,NA,NA,33.75,1
258,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2016,0.212006285,3314.39,30.01,38.75,53936,2,44.3,91.75819212,0.105342399,5.069072206,NA,NA,38.03,0
259,42.6002,-73.9736,Albany County,Hispanic or Latino,2017,0.268837008,3222.82,28.22,38.63,57279,2,44.3,91.67662519,0.109918456,4.929264556,NA,NA,34.74,1
260,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2017,0.212511721,3291.08,30.15,38.66,57279,2,44.3,91.67662519,0.109918456,4.929264556,NA,NA,37.87,0
261,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2018,0.211900964,3305.42,30.3,38.71,57705,2,44.3,92.11905404,0.113526609,4.792519111,NA,NA,38.53,0
262,42.6002,-73.9736,Albany County,Hispanic or Latino,2018,0.270747718,3264.96,28.06,38.71,57705,2,44.3,92.11905404,0.113526609,4.792519111,NA,NA,33.75,1
263,42.6002,-73.9736,Albany County,Hispanic or Latino,2019,0.271594597,3167.43,27.9,38.23,62495,2,44.3,95.16252841,0.11791347,4.879479046,NA,NA,32.4,1
264,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2019,0.211728886,3294.82,30.42,38.67,62495,2,44.3,95.16252841,0.11791347,4.879479046,NA,NA,38.56,0
265,42.6002,-73.9736,Albany County,Not Hispanic or Latino,2020,0.212344983,3268.38,30.57,38.54,67115,2,44.3,92.50422967,0.121702237,3.069078109,NA,NA,38.65,0
266,42.6002,-73.9736,Albany County,Hispanic or Latino,2020,0.265771677,3153.26,27.82,38.29,67115,2,44.3,92.50422967,0.121702237,3.069078109,NA,NA,34.66,1
267,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2003,0.273272641,3361.86,26.81,38.95,56198,1,54.3,91.77087953,0.132822339,21.47727274,NA,NA,17.9,1
268,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2003,0.265473021,3303.74,31.22,38.72,56198,1,54.3,91.77087953,0.132822339,21.47727274,NA,NA,28.68,0
269,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2004,0.264241849,3327.17,31.26,38.82,61185,1,54.3,92.33154972,0.131371102,21.22159091,NA,NA,29.05,0
270,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2004,0.275083438,3293.64,27.21,38.82,61185,1,54.3,92.33154972,0.131371102,21.22159091,NA,NA,19.16,1
271,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2005,0.274016832,3332.87,27.01,38.76,65537,1,54.3,103.2632527,0.132188078,20.9659091,NA,NA,12.17,1
272,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2005,0.262004978,3319.1,31.1,38.71,65537,1,54.3,103.2632527,0.132188078,20.9659091,NA,NA,29.26,0
273,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2006,0.260815867,3316.38,31.33,38.74,70548,1,54.3,111.0255725,0.129875623,19.94318181,NA,NA,28.04,0
274,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2006,0.277042844,3325.87,26.95,38.49,70548,1,54.3,111.0255725,0.129875623,19.94318181,NA,NA,12.9,1
275,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2007,0.276012358,3299.24,27.33,38.63,71822,1,54.3,108.2140662,0.127160828,19.17613636,NA,NA,13.87,1
276,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2007,0.261749318,3309.43,31.26,38.62,71822,1,54.3,108.2140662,0.127160828,19.17613636,NA,NA,28.01,0
277,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2008,0.262992891,3294.73,31.61,38.65,74445,1,54.3,108.0684774,0.124844865,18.40909091,NA,NA,28.59,0
278,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2008,0.275743127,3294.3,27.82,38.52,74445,1,54.3,108.0684774,0.124844865,18.40909091,NA,NA,16.74,1
279,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2009,0.264138246,3313.43,31.38,38.66,71798,1,60.5,104.7679806,0.120634367,17.64204545,NA,NA,29.69,0
280,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2009,0.278106783,3335.4,27.92,38.78,71798,1,60.5,104.7679806,0.120634367,17.64204545,NA,NA,20.15,1
281,38.8185,-77.0861,Alexandria city,Hispanic or Latino,2010,0.278325342,3311.42,27.41,38.9,75812,1,60.5,104.5714674,0.117442808,17.30420245,NA,NA,23.79,1
282,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2010,0.262938301,3309.94,31.53,38.76,75812,1,60.5,104.5714674,0.117442808,17.30420245,NA,NA,29.36,0
283,38.8185,-77.0861,Alexandria city,Not Hispanic or Latino,2011,0.260141635,3336.52,31.6,38.83,78111,1,60.5,100.5225989,0.059735535,17.20940478,NA,NA,30.42,0
