,index,County,Mother.s.Hispanic.Origin,Year,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,lat_s,long_s,Crude.Marriage.Rate
2393,"Clark County, NV, 2014","Clark County, NV",1,2014,0.209230755,0.047000733,0.214831263,36.2152,-115.0135,-2.299122921,1.144851871,-0.269543375,31.12,-0.430663626,0.837344934,-0.854882464,-0.982310929,-0.737774091,-0.298320362,-1.703642873,9.367743919
2394,"Clark County, NV, 2015","Clark County, NV",3,2015,-0.021892983,0.17368296,0.124129839,36.2152,-115.0135,-2.163513964,1.096068583,-0.094387995,NA,NA,NA,-0.814594,-0.982310929,-0.737774091,-0.298320362,-1.703642873,8.807782776
2395,"Clark County, NV, 2015","Clark County, NV",2,2015,0.128514338,0.297198131,0.216073748,36.2152,-115.0135,-2.163513964,1.096068583,-0.094387995,36.35,-0.560449364,-0.747115152,-0.814594,-0.982310929,-0.737774091,-0.298320362,-1.703642873,8.807782776
2396,"Clark County, NV, 2015","Clark County, NV",1,2015,0.204058994,0.073920706,0.222286174,36.2152,-115.0135,-2.163513964,1.096068583,-0.094387995,31.4,-0.427115085,0.802793918,-0.814594,-0.982310929,-0.737774091,-0.298320362,-1.703642873,8.807782776
2397,"Clark County, NV, 2016","Clark County, NV",3,2016,0.000129627,0.186351182,0.122887354,36.2152,-115.0135,-2.046566789,1.071676938,-0.030364207,NA,NA,NA,-0.773604842,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.706292373
2398,"Clark County, NV, 2016","Clark County, NV",2,2016,0.123044206,0.316200465,0.217316233,36.2152,-115.0135,-2.046566789,1.071676938,-0.030364207,36.5,-0.559265737,-0.813719226,-0.773604842,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.706292373
2399,"Clark County, NV, 2016","Clark County, NV",1,2016,0.18831638,0.097673624,0.213588778,36.2152,-115.0135,-2.046566789,1.071676938,-0.030364207,31.51,-0.4283683,0.768126957,-0.773604842,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.706292373
2400,"Clark County, NV, 2017","Clark County, NV",3,2017,-0.091214475,0.129344181,0.122887354,36.2152,-115.0135,-2.207680184,1.144851871,0.087833555,NA,NA,NA,-0.703110375,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.558842436
2401,"Clark County, NV, 2017","Clark County, NV",2,2017,0.088006944,0.332035743,0.211103807,36.2152,-115.0135,-2.207680184,1.144851871,0.087833555,36.9,-0.55814049,-0.84406096,-0.703110375,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.558842436
2402,"Clark County, NV, 2017","Clark County, NV",1,2017,0.18709448,0.126177125,0.213588778,36.2152,-115.0135,-2.207680184,1.144851871,0.087833555,32.34,-0.429659315,0.728285227,-0.703110375,-0.982310929,-0.380288017,-0.298320362,-1.703642873,7.558842436
2403,"Clark County, NV, 2018","Clark County, NV",3,2018,-0.180541022,0.463468553,0.050823208,36.2152,-115.0135,-2.170356617,1.120460227,0.219164403,NA,NA,NA,-0.629361057,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.807923441
2404,"Clark County, NV, 2018","Clark County, NV",2,2018,0.118199232,0.373207466,0.216073748,36.2152,-115.0135,-2.170356617,1.120460227,0.219164403,37.01,-0.553297655,-0.889767847,-0.629361057,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.807923441
2405,"Clark County, NV, 2018","Clark County, NV",1,2018,0.197210672,0.149930042,0.221043689,36.2152,-115.0135,-2.170356617,1.120460227,0.219164403,32.74,-0.421220072,0.699109402,-0.629361057,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.807923441
2406,"Clark County, NV, 2019","Clark County, NV",2,2019,0.098648837,0.40012744,0.217316233,36.2152,-115.0135,-1.822003331,0.766781385,0.447423125,37.51,-0.550076253,-0.925769806,-0.565183924,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.408571744
2407,"Clark County, NV, 2019","Clark County, NV",3,2019,-0.028258228,0.237024073,0.183769131,36.2152,-115.0135,-1.822003331,0.766781385,0.447423125,NA,NA,NA,-0.565183924,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.408571744
2408,"Clark County, NV, 2019","Clark County, NV",1,2019,0.16887965,0.148346514,0.218558719,36.2152,-115.0135,-1.822003331,0.766781385,0.447423125,33.02,-0.41648662,0.671590403,-0.565183924,-0.982310929,-0.380288017,-0.298320362,-1.703642873,6.408571744
2409,"Clark County, NV, 2020","Clark County, NV",1,2020,0.172204354,0.183184127,0.213588778,36.2152,-115.0135,-2.28916997,1.120460227,0.629430549,33.91,-0.448115075,0.697193485,-0.53297548,-0.982310929,-0.380288017,-0.298320362,-1.703642873,4.657815854
2410,"Clark County, NV, 2020","Clark County, NV",2,2020,0.103763766,0.403294495,0.213588778,36.2152,-115.0135,-2.28916997,1.120460227,0.629430549,38.04,-0.563921276,-0.9294177,-0.53297548,-0.982310929,-0.380288017,-0.298320362,-1.703642873,4.657815854
2411,"Clark County, NV, 2020","Clark County, NV",3,2020,-0.047581292,0.308282825,0.134069721,36.2152,-115.0135,-2.28916997,1.120460227,0.629430549,NA,NA,NA,-0.53297548,-0.982310929,-0.380288017,-0.298320362,-1.703642873,4.657815854
2412,"Clarke County, GA, 2014","Clarke County, GA",1,2014,0.192507779,0.134094764,0.186254102,33.9512,-83.3673,0.141838322,0.425298365,-1.108990165,28.08,0.084883897,1.538401083,-1.201212235,1.265305608,1.068979853,-0.774763676,0.406394853,NA
2413,"Clarke County, GA, 2014","Clarke County, GA",2,2014,0.089981875,0.178433543,0.188739072,33.9512,-83.3673,0.141838322,0.425298365,-1.108990165,37.12,-0.574522695,3.028377674,-1.201212235,1.265305608,1.068979853,-0.774763676,0.406394853,NA
2414,"Clarke County, GA, 2014","Clarke County, GA",3,2014,0.853640734,0.943277485,0.393749141,33.9512,-83.3673,0.141838322,0.425298365,-1.108990165,NA,NA,NA,-1.201212235,1.265305608,1.068979853,-0.774763676,0.406394853,NA
2415,"Clarke County, GA, 2020","Clarke County, GA",1,2020,0.270354153,0.34153691,0.193709013,33.9512,-83.3673,1.586260342,0.754585563,-0.467895779,33.23,0.093496325,1.301369853,-0.95950718,1.265305608,1.668010572,-0.774763676,0.406394853,-0.561975828
2416,"Clarke County, GA, 2020","Clarke County, GA",2,2020,0.120273619,0.270278157,0.189981558,33.9512,-83.3673,1.586260342,0.754585563,-0.467895779,38.01,-0.572739834,2.739518056,-0.95950718,1.265305608,1.668010572,-0.774763676,0.406394853,-0.561975828
2417,"Clarke County, GA, 2020","Clarke County, GA",3,2020,0.2328873,0.943277485,-0.028695848,33.9512,-83.3673,1.586260342,0.754585563,-0.467895779,NA,NA,NA,-0.95950718,1.265305608,1.668010572,-0.774763676,0.406394853,-0.561975828
2418,"Clay County, FL, 2003","Clay County, FL",1,2003,0.230798704,-0.169942579,0.235953512,29.9831,-81.8579,0.74399186,1.42535578,-1.012490542,32.44,0.009255937,1.108291524,0.077238074,-0.982310929,-0.931009807,-1.609823181,0.507035402,1.025003266
2419,"Clay County, FL, 2003","Clay County, FL",2,2003,0.318889143,-0.019507436,0.243408424,29.9831,-81.8579,0.74399186,1.42535578,-1.012490542,34.3,-0.628203879,-0.073326269,0.077238074,-0.982310929,-0.931009807,-1.609823181,0.507035402,1.025003266
2420,"Clay County, FL, 2004","Clay County, FL",1,2004,0.250093352,-0.063846215,0.229741086,29.9831,-81.8579,1.074927482,1.461943247,-0.95781694,30.52,-0.012913752,1.201914795,0.072180455,-0.982310929,-0.931009807,-1.609823181,0.507035402,1.025003266
2421,"Clay County, FL, 2004","Clay County, FL",2,2004,0.311813492,0.018497232,0.230983571,29.9831,-81.8579,1.074927482,1.461943247,-0.95781694,35.05,-0.627160424,-0.101476887,0.072180455,-0.982310929,-0.931009807,-1.609823181,0.507035402,1.025003266
2422,"Clay County, FL, 2005","Clay County, FL",1,2005,0.325808505,-0.236450748,0.245893394,29.9831,-81.8579,0.886443472,1.449747424,-0.838548545,30.8,-0.030710167,1.023740849,0.059110791,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.990586461
2423,"Clay County, FL, 2005","Clay County, FL",2,2005,0.27929107,0.007412538,0.208618837,29.9831,-81.8579,0.886443472,1.449747424,-0.838548545,34.66,-0.625755728,-0.178700439,0.059110791,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.990586461
2424,"Clay County, FL, 2006","Clay County, FL",1,2006,0.166634765,-0.040093297,0.189981558,29.9831,-81.8579,-0.33341509,1.547314002,-0.768457843,30.84,-0.101152515,0.800236038,0.086598547,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.887336044
2425,"Clay County, FL, 2006","Clay County, FL",2,2006,0.229505764,0.018497232,0.209861322,29.9831,-81.8579,-0.33341509,1.547314002,-0.768457843,34.65,-0.626140451,-0.25860477,0.086598547,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.887336044
2426,"Clay County, FL, 2007","Clay County, FL",1,2007,0.307153224,-0.008422741,0.229741086,29.9831,-81.8579,0.250698724,1.559509824,-0.695726249,31.22,-0.133559142,0.846583226,0.101528071,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.852919238
2427,"Clay County, FL, 2007","Clay County, FL",2,2007,0.260280585,-0.024258019,0.224771145,29.9831,-81.8579,0.250698724,1.559509824,-0.695726249,34.75,-0.625535674,-0.331488411,0.101528071,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.852919238
2428,"Clay County, FL, 2007","Clay County, FL",3,2007,0.668934974,-0.006839213,0.145252088,29.9831,-81.8579,0.250698724,1.559509824,-0.695726249,NA,NA,NA,0.101528071,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.852919238
2429,"Clay County, FL, 2008","Clay County, FL",3,2008,0.931075072,1.576688618,NA,29.9831,-81.8579,0.641352052,1.42535578,-0.661466028,NA,NA,NA,0.148754096,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.680835207
2430,"Clay County, FL, 2008","Clay County, FL",1,2008,0.173184715,-0.116102633,0.197436469,29.9831,-81.8579,0.641352052,1.42535578,-0.661466028,34.69,-0.17792665,0.766504653,0.148754096,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.680835207
2431,"Clay County, FL, 2008","Clay County, FL",2,2008,0.22808495,-0.005255685,0.211103807,29.9831,-81.8579,0.641352052,1.42535578,-0.661466028,35.56,-0.627064803,-0.386381772,0.148754096,-0.982310929,-0.931009807,-1.609823181,0.507035402,0.680835207
2432,"Clay County, FL, 2009","Clay County, FL",3,2009,1.372948081,0.784924702,0.393749141,29.9831,-81.8579,1.050667164,1.535118179,-0.778450408,NA,NA,NA,0.201362899,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.508751179
2433,"Clay County, FL, 2009","Clay County, FL",2,2009,0.202808678,-0.035342714,0.211103807,29.9831,-81.8579,1.050667164,1.535118179,-0.778450408,36.1,-0.628965492,-0.474764349,0.201362899,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.508751179
2434,"Clay County, FL, 2009","Clay County, FL",1,2009,0.123200495,0.026414872,0.193709013,29.9831,-81.8579,1.050667164,1.535118179,-0.778450408,34.42,-0.222211116,0.739631042,0.201362899,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.508751179
2435,"Clay County, FL, 2010","Clay County, FL",3,2010,-0.761113849,-0.798603128,0.021003562,29.9831,-81.8579,-0.136844307,1.279005915,-0.736553012,NA,NA,NA,0.250089706,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.011022355
2436,"Clay County, FL, 2010","Clay County, FL",2,2010,0.182277922,-0.011589796,0.208618837,29.9831,-81.8579,-0.136844307,1.279005915,-0.736553012,36.45,-0.630072328,-0.56369953,0.250089706,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.011022355
2437,"Clay County, FL, 2010","Clay County, FL",1,2010,0.136854513,0.070753651,0.230983571,29.9831,-81.8579,-0.136844307,1.279005915,-0.736553012,36.47,-0.241127269,0.613700064,0.250089706,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.011022355
2438,"Clay County, FL, 2011","Clay County, FL",3,2011,2.259535727,-0.006839213,0.145252088,29.9831,-81.8579,0.307306133,1.571705646,-0.617355993,NA,NA,NA,-0.961172505,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.000868289
2439,"Clay County, FL, 2011","Clay County, FL",2,2011,0.21924749,0.058085428,0.203648896,29.9831,-81.8579,0.307306133,1.571705646,-0.617355993,36.82,-0.630382442,-0.651300866,-0.961172505,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.000868289
2440,"Clay County, FL, 2011","Clay County, FL",1,2011,0.131782209,0.043833678,0.214831263,29.9831,-81.8579,0.307306133,1.571705646,-0.617355993,35.8,-0.264306729,0.541677155,-0.961172505,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.000868289
2441,"Clay County, FL, 2012","Clay County, FL",3,2012,0.860034395,0.507807332,0.300562746,29.9831,-81.8579,1.152062853,1.620488934,-0.566393915,NA,NA,NA,-0.910932224,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.07566984
2442,"Clay County, FL, 2012","Clay County, FL",2,2012,0.218622332,0.066003067,0.214831263,29.9831,-81.8579,1.152062853,1.620488934,-0.566393915,37.03,-0.630376835,-0.693785935,-0.910932224,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.07566984
2443,"Clay County, FL, 2012","Clay County, FL",1,2012,0.215425502,0.148346514,0.173829249,29.9831,-81.8579,1.152062853,1.620488934,-0.566393915,36.02,-0.284056166,0.506430664,-0.910932224,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.07566984
2444,"Clay County, FL, 2013","Clay County, FL",3,2013,0.276080032,0.309866353,0.17631422,29.9831,-81.8579,0.631399101,1.522922357,-0.541698005,NA,NA,NA,-0.850386888,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.151441051
2445,"Clay County, FL, 2013","Clay County, FL",2,2013,0.204613111,0.091339513,0.214831263,29.9831,-81.8579,0.631399101,1.522922357,-0.541698005,37.01,-0.629593114,-0.74958608,-0.850386888,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.151441051
2446,"Clay County, FL, 2013","Clay County, FL",1,2013,0.189396198,0.127760653,0.198678954,29.9831,-81.8579,0.631399101,1.522922357,-0.541698005,36.9,-0.292724355,0.453206948,-0.850386888,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.151441051
2447,"Clay County, FL, 2014","Clay County, FL",3,2014,0.451635752,0.537894361,0.238438483,29.9831,-81.8579,0.791268377,1.388768314,-0.422072734,NA,NA,NA,-0.808144362,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.103191759
2448,"Clay County, FL, 2014","Clay County, FL",2,2014,0.216036452,0.096090096,0.212346292,29.9831,-81.8579,0.791268377,1.388768314,-0.422072734,37.28,-0.62840795,-0.809353914,-0.808144362,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.103191759
2449,"Clay County, FL, 2014","Clay County, FL",1,2014,0.092212552,0.080254818,0.144009603,29.9831,-81.8579,0.791268377,1.388768314,-0.422072734,36.94,-0.300834175,0.48591021,-0.808144362,-0.982310929,-0.60250909,-1.609823181,0.507035402,-0.103191759
2450,"Clay County, FL, 2015","Clay County, FL",3,2015,0.001294694,-0.038509769,0.122887354,29.9831,-81.8579,0.297353182,1.7668388,-0.308657127,NA,NA,NA,-0.773830258,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.094386206
2451,"Clay County, FL, 2015","Clay County, FL",2,2015,0.204201075,0.105591263,0.217316233,29.9831,-81.8579,0.297353182,1.7668388,-0.308657127,36.83,-0.627515865,-0.863917069,-0.773830258,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.094386206
2452,"Clay County, FL, 2015","Clay County, FL",1,2015,0.173710416,0.175266488,0.22352866,29.9831,-81.8579,0.297353182,1.7668388,-0.308657127,36.29,-0.308210561,0.55893591,-0.773830258,-0.982310929,-0.60250909,-1.609823181,0.507035402,0.094386206
2453,"Clay County, FL, 2016","Clay County, FL",3,2016,0.197267505,0.362122772,0.305532687,29.9831,-81.8579,0.015560255,1.669272223,-0.204306204,NA,NA,NA,-0.731700322,-0.982310929,-0.283670159,-1.609823181,0.507035402,0.023324501
2454,"Clay County, FL, 2016","Clay County, FL",2,2016,0.208818719,0.140428875,0.219801204,29.9831,-81.8579,0.015560255,1.669272223,-0.204306204,37.12,-0.626350292,-0.918216522,-0.731700322,-0.982310929,-0.283670159,-1.609823181,0.507035402,0.023324501
2455,"Clay County, FL, 2016","Clay County, FL",1,2016,0.239039423,0.175266488,0.228498601,29.9831,-81.8579,0.015560255,1.669272223,-0.204306204,36.91,-0.300380767,0.632168374,-0.731700322,-0.982310929,-0.283670159,-1.609823181,0.507035402,0.023324501
2456,"Clay County, FL, 2017","Clay County, FL",3,2017,-0.230198456,0.758004729,-0.041120701,29.9831,-81.8579,1.493573485,1.705859689,-0.150203605,NA,NA,NA,-0.636295462,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.091566869
2457,"Clay County, FL, 2017","Clay County, FL",2,2017,0.228568027,0.227522906,0.203648896,29.9831,-81.8579,1.493573485,1.705859689,-0.150203605,37.18,-0.626060321,-0.939787922,-0.636295462,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.091566869
2458,"Clay County, FL, 2017","Clay County, FL",1,2017,0.277230891,0.085005401,0.218558719,29.9831,-81.8579,1.493573485,1.705859689,-0.150203605,38.44,-0.308783675,0.511364585,-0.636295462,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.091566869
2459,"Clay County, FL, 2018","Clay County, FL",3,2018,1.029111206,0.626571919,NA,29.9831,-81.8579,1.197473192,1.657076401,-0.066337439,NA,NA,NA,-0.567125511,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.251515803
2460,"Clay County, FL, 2018","Clay County, FL",2,2018,0.195022619,0.213271156,0.19992144,29.9831,-81.8579,1.197473192,1.657076401,-0.066337439,37.39,-0.624951165,-1.016844862,-0.567125511,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.251515803
2461,"Clay County, FL, 2018","Clay County, FL",1,2018,0.180871317,0.167348848,0.214831263,29.9831,-81.8579,1.197473192,1.657076401,-0.066337439,38.81,-0.315894684,0.534671455,-0.567125511,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.251515803
2462,"Clay County, FL, 2019","Clay County, FL",2,2019,0.212058174,0.213271156,0.19992144,29.9831,-81.8579,0.339031164,1.815622088,0.041082629,37.45,-0.624481404,-1.048049499,-0.509412457,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.327093865
2463,"Clay County, FL, 2019","Clay County, FL",3,2019,-4.426812771,-4.282364355,-4.576191906,29.9831,-81.8579,0.339031164,1.815622088,0.041082629,NA,NA,NA,-0.509412457,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.327093865
2464,"Clay County, FL, 2019","Clay County, FL",1,2019,0.255037783,0.287696964,0.219801204,29.9831,-81.8579,0.339031164,1.815622088,0.041082629,37.3,-0.315118779,0.525570949,-0.509412457,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.327093865
2465,"Clay County, FL, 2020","Clay County, FL",1,2020,0.24317399,0.267111102,0.209861322,29.9831,-81.8579,0.869647867,1.7668388,0.23743652,38.29,-0.33763978,0.448763333,-0.454574824,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.687170208
2466,"Clay County, FL, 2020","Clay County, FL",2,2020,0.223964591,0.281362852,0.209861322,29.9831,-81.8579,0.869647867,1.7668388,0.23743652,38.12,-0.625893294,-1.046177939,-0.454574824,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.687170208
2467,"Clay County, FL, 2020","Clay County, FL",3,2020,-0.107539623,0.362122772,0.062005576,29.9831,-81.8579,0.869647867,1.7668388,0.23743652,NA,NA,NA,-0.454574824,-0.982310929,-0.283670159,-1.609823181,0.507035402,-0.687170208
2468,"Clay County, MO, 2003","Clay County, MO",1,2003,0.169661098,-0.120853217,0.206133866,39.3105,-94.4209,-0.584105045,-0.379625895,-0.641909152,28.19,1.204532216,0.900517136,0.290314897,-0.982310929,-0.467244089,0.353064352,-0.330613477,0.49262086
2469,"Clay County, MO, 2003","Clay County, MO",2,2003,0.325282804,0.069170123,0.227256116,39.3105,-94.4209,-0.584105045,-0.379625895,-0.641909152,32.54,-0.580522664,0.202045522,0.290314897,-0.982310929,-0.467244089,0.353064352,-0.330613477,0.49262086
2470,"Clay County, MO, 2004","Clay County, MO",1,2004,0.360433731,0.035916039,0.258318247,39.3105,-94.4209,0.229548703,-0.355234251,-0.713213237,28.63,1.095673471,0.860578688,0.27483013,-0.982310929,-0.467244089,0.353064352,-0.330613477,0.456994053
2471,"Clay County, MO, 2004","Clay County, MO",2,2004,0.319812672,0.116675958,0.245893394,39.3105,-94.4209,0.229548703,-0.355234251,-0.713213237,33.17,-0.581309736,0.17065223,0.27483013,-0.982310929,-0.467244089,0.353064352,-0.330613477,0.456994053
